id,text,label
238,"@StockTwits Despite the EPS win, all I watch are operating costs to know where $AMZN is going. It's like a growth stock - like a biotech.",Human
239,"$AMZN call in a tweet: AWS is awesome, prime is crushing it, we continue to invest and expect to see more growth. #UpsidePotential",Human
240,"@alsabogal hoping for new highs, but I think $amzn is going to be stealing the show tomorrow, holy fook what a move in the after hours...",Human
241,"Here is the thing on $AMZN: let's say you believe the OCF number-- ignoring the vendor financing, stock based comp and lease transactions.",Human
242,"Seriously, who is surprised by $AMZN earnings? The people who still shop at malls for the holidays are dying off, trend will only continue",Human
243,$Amzn proves they can pull earnings out of their tush.  This move is an expiring tax loss carryforward absorption play. Not gonna last.,Human
244,"Amazon $AMZN gets dissed by investment community because they don't prioritize profits. I love it. Spend it or give 2 emps, stockholders.",Human
245,Isn't that pretty much every qtr since 2001? RT @alacra1 Market does well when $AMZN revenue beats estimates but they miss EPS.  Just sayin',Human
246,I don't know why media focuses on $AMZN's net profits. Bulls have been right for 10+ yrs. Firm could show big profits now if it chooses to.,Human
247,"@johnb78 ""So why do they invest in $AMZN if there's no dividend nor there's any prospect of profit"" ""Don't ask me, ask them, or Bezos""",Human
248,"Purdue beats down on IU, Pacers beat down on Knicks, and Amazon delivers on Q4 earnings! #stockisalreadyup12% #GoodMoodThursday $amzn",Human
249,Amazon $amzn over its entire company history has accumulated over 400 billion in sales while only earning a net profit of 1.9 billion,Human
250,"@ozziebruno1 actually on my kindle... Been so long since I used it, have to recharge. I did not contribute to $AMZN melt up this quarter ;)",Human
251,I would be remised if I didn`t mention my team at $AMZN is hiring. We use Xamarin and .NET to build really cool software for the Mac and Win,Human
252,"@jimcramer @SquawkCNBC If Iphone avg price go from 200 to 400 in 2 yrs, $AMZN takes credit for doubling their own REV when they sell it?",Human
253,"But conundrum at Amazon is stunning success in US not replicated overseas. Intl growth slips further to +12%, despite new markets $AMZN",Human
254,"Post many Qs of deterioration, Amazon operating metrics improving. Stock turn higher, fulfilment cost lower, employee growth slower $AMZN",Human
255,Amazon's improved metrics & pointing to improved disclosure suggest it is listening to steady stream of criticism by investors $AMZN,Human
256,"""@retail_guru: Most remarkable thing about Amazon is despite size of its business, it is still growing 20%+ in its home market the US $AMZN""",Human
257,The fact that $AMZN shares drop/pop ~10% EVERY quarter shows that folks still don't understand Bezos' vision and how he runs his company.,Human
258,"Won't speak about Amazon as an investment $AMZN, but as a longtime Prime Customer, they Don't Disappoint, I gotta give them credit",Human
259,"$AMZN-- ""All is forgiven when profits are driven"" -- Benchmark. Btw - Worldwide paid Prime members increased 53% YoY despite price increase",Human
260,@jimcramer @carlquintanilla 53% growth with $amzn prime? But how many of those folks joined me and quit after the trial period? #notbullish,Human
261,$AMZN Beats on EPS but lowers 1st quarter guidance. I don't trust this pre-mkt rally...Sell up 10% and let the punters take the risk,Human
262,Congratulations! If you took advantage of my @amazon #StockPick from 12 days ago! What a move! Will try to find another winner Sunday! $AMZN,Human
263,Amazon $AMZN gave weak guidance but maybe they are sandbagging? It's clear by this quarter that they have earnings power if they need it,Human
264,"$AMZN so who lost money b/c of @jimcramer and his insane, irresponsible AMZN comments pre market - said another +30 today for +70 total",Human
265,"$AMZN Q4 earning is not surprising, but Q4 loss would be a surprise. Take profit now.  Keep selling there is a good chance that we retrace",Human
266,"Morning everyone! $AMZN trade was awesome, I guess u can sell amazing prices and get payed! Sold Spus avg 2005.50Let's gooo!!  XDDD",Human
267,Every1 knows about $AMZN's ability to have HUGE operating profit leverageQ is 1 of Bezos's willingness to pull lever....even gently,Human
268,"@cnbc is so ridiculous -- $AMZN missed sales; slowing growth, made small profit; loss on the year; ""great quarter"".  Great = Not a Disaster",Human
269,#Prime customers don't spend 2.4x non-Prime because they have Prime. They buy Prime because they spend 2.4x #correlationnotcausation $AMZN,Human
270,"$AMZN There's no abnormally sized OI for today, so you don't know where they will take it (up or down).  I suspect closer to the 360 Fib lvl",Human
271,"Currently sitting on a 355/360 $amzn call spread that expires today. Paid 0.58. If it closes the 358 gap. Great. If not, no biggie.",Human
272,@BrattleStCap @JeffCNYC vendor financing seems likely to go away only if vendors can somehow extract better terms from $AMZN. (1/2),Human
273,@Mazmasta So do you try to jump out of that trade right at 350 then? Is that how it works? Never done a bfly spread before... $AMZN,Human
274,20% gain from $AMZN = profit taking! My Roth is now up 23% overall the last 5 years!  Woohoo! Thx @jimcramer for encouraging us home-gamers!,Human
275,"Macquarie on $AMZN: ""The bottom line is that the model works....but the massive investments have been trying the patience of many of us.""",Human
276,Shake Shack IPO started trading and soared +132% and holding. OIL pops +8%. $AMZN popping +14%. Taking some PROFIT today. #tradingstocks,Human
277,"$AMZN K also adds new language about 4 guiding principles: customer obsession, passion for invention, operational excellence and LT thinking",Human
278,"#stocks #News: Amazon +13.71% on 5x normal trade volume after good reports on earnings , Prime and AWS (cloud storage) business $AMZN",Human
279,$amzn pump is simply to offload to the month end allocations. Early next week we will see the reaction. @JeffCNYC @BrattleStCap @DowdEdward,Human
280,@greensboro_nc Whatever the reason 2day's pop broke the downtrend line IDK if it creates a bottom but def has a big technical impact $amzn,Human
281,@greensboro_nc I think today's low of 340.74 or just under is an important area to hold. If it does giddy up! Bottom's in! $amzn,Human
282,An interface that allows me to find decent movies more quickly @AmazonVideo? I'd pay up for that. #iloveyoubutyoucouldbelessklunky$AMZN,Human
283,$amzn Bezos hedge against regulatory action is his purchase of WaPo who know the DC muck @BrattleStCap @JeffCNYC @DowdEdward @CapCube,Human
284,Love the site WashTimes but not going back until you fix the ad issues #BOYCOTT #annoying #privacy $AMZN #ad #news #tcot Protect Americans',Human
285,"$AMZN - so, anyone got any wonderful stats on the success of the Fire phone & the Echo ? No ? I think i missed that during the Friday hype",Human
286,@geraldposner @TampaWINNER Yes I hadlooked thatup prior on $AMZN. Saw its longer vs my average reads. Done itbefore oftenand willagain often,Human
287,"@callorish I think they will beat just look at what $AMZN said about them, but expectations are extremely high. It's definitely a risky bet",Human
288,"@ReformedBroker @michaelbatnick except $AMZN didn't crush earnings and still had a loss for 2014, worst revenue growth ever, & crap guidance",Human
289,"$AMZN How funny / ironic is it that they are touting their so called ""critically acclaimed Prime only show"" called ""Transparent""  ?",Human
290,"Since $AMZN is now profitable, how about they improve the #mturk interface? It is terrible to use for submitters, workers must feel the same",Human
291,$AMZN is offering unlimited next-day delivery on campus to Amazon Student Prime membersCapture college students early--have then for life,Human
292,#AmazonQ414A: $AMZN hasn`t really internalised what it means to create a digital ecosystem & its strategy remains haphazard at best. #tech,Human
293,Looking for a down to weak open for $amzn Buying should still continue for 2-3 days before we level off. Looking for 370 to exit,Human
294,"@joedonenfeld @markmerman whats crazy is $AMZN never trying to play in discovery/curation product. such a utility, don't need to...",Human
295,@RedDogT3 Where have you guys been?  I have been adding in the low 300's and now everyone wants a part of $amzn    #patience  #Investing,Human
296,Playing the contrarian and bought the 360/355 Put Spread in $AMZN. Am I crazy for expecting a pullback here looking at chart? @harmongreg,Human
297,Powerful chart in $AMZN. Big profit next year? #17 overall. No current position. The stock was down 22% last year. Makes me nervous.,Human
298,"When the volume in $AMZN dries up on Thursday, a hedge fund is going to drop the hammer for a quick 10 point down draft. Set your stops.",Human
299,@CapCube @battousai $AMZN was giving free trials over the holidays. Hence gain in Prime subs. Who wouldn't take free 2-day over Holidays?,Human
300,@CapCube @battousai $AMZN prime count at Year end not current. Penetration too high when you think about it. Only 110mm households in U.S.,Human
